#ies_format_version: 1.0
#file: 20250808_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250808;	143636;	1754643996.000;	       err32;	       err32
20250808;	143640;	1754644000.000;	       err32;	       err32
20250808;	143644;	1754644004.000;	       err32;	       err32
20250808;	143648;	1754644008.000;	       err32;	       err32
20250808;	143652;	1754644012.000;	       err32;	       err32
20250808;	143656;	1754644016.000;	       err32;	       err32
20250808;	143700;	1754644020.000;	       err32;	       err32
20250808;	143704;	1754644024.000;	       err32;	       err32
20250808;	143708;	1754644028.000;	       err32;	       err32
20250808;	143712;	1754644032.000;	       err32;	       err32
20250808;	143716;	1754644036.000;	       err32;	       err32
20250808;	143720;	1754644040.000;	       err32;	       err32
20250808;	143724;	1754644044.000;	       err32;	       err32
20250808;	143728;	1754644048.000;	       err32;	       err32
20250808;	143732;	1754644052.000;	       err32;	       err32
20250808;	143736;	1754644056.000;	       err32;	       err32
20250808;	143740;	1754644060.000;	       err32;	       err32
20250808;	143744;	1754644064.000;	       err32;	       err32
20250808;	143748;	1754644068.000;	       err32;	       err32
20250808;	143752;	1754644072.000;	       err32;	       err32
20250808;	143756;	1754644076.000;	       err32;	       err32
20250808;	143800;	1754644080.000;	       err32;	       err32
20250808;	143804;	1754644084.000;	       err32;	       err32
20250808;	143808;	1754644088.000;	       err32;	       err32
20250808;	143812;	1754644092.000;	       err32;	       err32
20250808;	143816;	1754644096.000;	       err32;	       err32
20250808;	143820;	1754644100.000;	       err32;	       err32
20250808;	143824;	1754644104.000;	       err32;	       err32
20250808;	143828;	1754644108.000;	       err32;	       err32
20250808;	143832;	1754644112.000;	       err32;	       err32
20250808;	143836;	1754644116.000;	       err32;	       err32
20250808;	143840;	1754644120.000;	       err32;	       err32
20250808;	143844;	1754644124.000;	       err32;	       err32
20250808;	143848;	1754644128.000;	       err32;	       err32
20250808;	143852;	1754644132.000;	       err32;	       err32
20250808;	143856;	1754644136.000;	       err32;	       err32
20250808;	143900;	1754644140.000;	       err32;	       err32
20250808;	143904;	1754644144.000;	       err32;	       err32
20250808;	143908;	1754644148.000;	       err32;	       err32
20250808;	143912;	1754644152.000;	       err32;	       err32
20250808;	143916;	1754644156.000;	       err32;	       err32
20250808;	143920;	1754644160.000;	       err32;	       err32
20250808;	143924;	1754644164.000;	       err32;	       err32
20250808;	143928;	1754644168.000;	       err32;	       err32
20250808;	143932;	1754644172.000;	       err32;	       err32
20250808;	143936;	1754644176.000;	       err32;	       err32
20250808;	143940;	1754644180.000;	       err32;	       err32
20250808;	143944;	1754644184.000;	       err32;	       err32
20250808;	143948;	1754644188.000;	       err32;	       err32
20250808;	143952;	1754644192.000;	       err32;	       err32
20250808;	143956;	1754644196.000;	       err32;	       err32
20250808;	144000;	1754644200.000;	       err32;	       err32
20250808;	144004;	1754644204.000;	       err32;	       err32
20250808;	144008;	1754644208.000;	       err32;	       err32
20250808;	144012;	1754644212.000;	       err32;	       err32
20250808;	144016;	1754644216.000;	       err32;	       err32
20250808;	144020;	1754644220.000;	       err32;	       err32
20250808;	144024;	1754644224.000;	       err32;	       err32
20250808;	144028;	1754644228.000;	       err32;	       err32
20250808;	144032;	1754644232.000;	       err32;	       err32
20250808;	144036;	1754644236.000;	       err32;	       err32
20250808;	144040;	1754644240.000;	       err32;	       err32
20250808;	144044;	1754644244.000;	       err32;	       err32
20250808;	144048;	1754644248.000;	       err32;	       err32
20250808;	144052;	1754644252.000;	       err32;	       err32
20250808;	144056;	1754644256.000;	       err32;	       err32
20250808;	144100;	1754644260.000;	       err32;	       err32
20250808;	144104;	1754644264.000;	       err32;	       err32
20250808;	144108;	1754644268.000;	       err32;	       err32
20250808;	144112;	1754644272.000;	       err32;	       err32
20250808;	144116;	1754644276.000;	       err32;	       err32
20250808;	144120;	1754644280.000;	       err32;	       err32
20250808;	144124;	1754644284.000;	       err32;	       err32
20250808;	144128;	1754644288.000;	       err32;	       err32
20250808;	144132;	1754644292.000;	       err32;	       err32
20250808;	144136;	1754644296.000;	       err32;	       err32
20250808;	144140;	1754644300.000;	       err32;	       err32
20250808;	144144;	1754644304.000;	       err32;	       err32
20250808;	144148;	1754644308.000;	       err32;	       err32
20250808;	144152;	1754644312.000;	       err32;	       err32
20250808;	144156;	1754644316.000;	       err32;	       err32
20250808;	144200;	1754644320.000;	       err32;	       err32
20250808;	144204;	1754644324.000;	       err32;	       err32
20250808;	144208;	1754644328.000;	       err32;	       err32
20250808;	144212;	1754644332.000;	       err32;	       err32
20250808;	144216;	1754644336.000;	       err32;	       err32
20250808;	144220;	1754644340.000;	       err32;	       err32
20250808;	144224;	1754644344.000;	       err32;	       err32
20250808;	144228;	1754644348.000;	       err32;	       err32
20250808;	144232;	1754644352.000;	       err32;	       err32
20250808;	144236;	1754644356.000;	       err32;	       err32
20250808;	144240;	1754644360.000;	       err32;	       err32
20250808;	144244;	1754644364.000;	       err32;	       err32
20250808;	144248;	1754644368.000;	       err32;	       err32
20250808;	144252;	1754644372.000;	       err32;	       err32
20250808;	144256;	1754644376.000;	       err32;	       err32
20250808;	144300;	1754644380.000;	       err32;	       err32
20250808;	144304;	1754644384.000;	       err32;	       err32
20250808;	144308;	1754644388.000;	       err32;	       err32
20250808;	144312;	1754644392.000;	       err32;	       err32
20250808;	144316;	1754644396.000;	       err32;	       err32
20250808;	144320;	1754644400.000;	       err32;	       err32
20250808;	144324;	1754644404.000;	       err32;	       err32
20250808;	144328;	1754644408.000;	       err32;	       err32
20250808;	144332;	1754644412.000;	       err32;	       err32
20250808;	144336;	1754644416.000;	       err32;	       err32
20250808;	144340;	1754644420.000;	       err32;	       err32
20250808;	144344;	1754644424.000;	       err32;	       err32
20250808;	144348;	1754644428.000;	       err32;	       err32
20250808;	144352;	1754644432.000;	       err32;	       err32
20250808;	144356;	1754644436.000;	       err32;	       err32
20250808;	144400;	1754644440.000;	       err32;	       err32
20250808;	144404;	1754644444.000;	       err32;	       err32
20250808;	144408;	1754644448.000;	       err32;	       err32
20250808;	144412;	1754644452.000;	       err32;	       err32
20250808;	144416;	1754644456.000;	       err32;	       err32
20250808;	144420;	1754644460.000;	       err32;	       err32
20250808;	144424;	1754644464.000;	       err32;	       err32
20250808;	144428;	1754644468.000;	       err32;	       err32
20250808;	144432;	1754644472.000;	       err32;	       err32
20250808;	144436;	1754644476.000;	       err32;	       err32
20250808;	144440;	1754644480.000;	       err32;	       err32
20250808;	144444;	1754644484.000;	       err32;	       err32
20250808;	144448;	1754644488.000;	       err32;	       err32
20250808;	144452;	1754644492.000;	       err32;	       err32
20250808;	144456;	1754644496.000;	       err32;	       err32
20250808;	144500;	1754644500.000;	       err32;	       err32
20250808;	144504;	1754644504.000;	       err32;	       err32
20250808;	144508;	1754644508.000;	       err32;	       err32
20250808;	144512;	1754644512.000;	       err32;	       err32
20250808;	144516;	1754644516.000;	       err32;	       err32
20250808;	144520;	1754644520.000;	       err32;	       err32
20250808;	144524;	1754644524.000;	       err32;	       err32
20250808;	144528;	1754644528.000;	       err32;	       err32
20250808;	144532;	1754644532.000;	       err32;	       err32
20250808;	144536;	1754644536.000;	       err32;	       err32
20250808;	144540;	1754644540.000;	       err32;	       err32
20250808;	144544;	1754644544.000;	       err32;	       err32
20250808;	144548;	1754644548.000;	       err32;	       err32
20250808;	144552;	1754644552.000;	       err32;	       err32
20250808;	144556;	1754644556.000;	       err32;	       err32
20250808;	144600;	1754644560.000;	       err32;	       err32
20250808;	144604;	1754644564.000;	       err32;	       err32
20250808;	144608;	1754644568.000;	       err32;	       err32
20250808;	144612;	1754644572.000;	       err32;	       err32
20250808;	144616;	1754644576.000;	       err32;	       err32
20250808;	144620;	1754644580.000;	       err32;	       err32
20250808;	144624;	1754644584.000;	       err32;	       err32
20250808;	144628;	1754644588.000;	       err32;	       err32
20250808;	144632;	1754644592.000;	       err32;	       err32
20250808;	144636;	1754644596.000;	       err32;	       err32
20250808;	144640;	1754644600.000;	       err32;	       err32
20250808;	144644;	1754644604.000;	       err32;	       err32
20250808;	144648;	1754644608.000;	       err32;	       err32
20250808;	144652;	1754644612.000;	       err32;	       err32
20250808;	144656;	1754644616.000;	       err32;	       err32
20250808;	144700;	1754644620.000;	       err32;	       err32
20250808;	144704;	1754644624.000;	       err32;	       err32
20250808;	144708;	1754644628.000;	       err32;	       err32
20250808;	144712;	1754644632.000;	       err32;	       err32
20250808;	144716;	1754644636.000;	       err32;	       err32
20250808;	144720;	1754644640.000;	       err32;	       err32
20250808;	144724;	1754644644.000;	       err32;	       err32
20250808;	144728;	1754644648.000;	       err32;	       err32
20250808;	144732;	1754644652.000;	       err32;	       err32
20250808;	144736;	1754644656.000;	       err32;	       err32
20250808;	144740;	1754644660.000;	       err32;	       err32
20250808;	144744;	1754644664.000;	       err32;	       err32
20250808;	144748;	1754644668.000;	       err32;	       err32
20250808;	144752;	1754644672.000;	       err32;	       err32
20250808;	144756;	1754644676.000;	       err32;	       err32
20250808;	144800;	1754644680.000;	       err32;	       err32
20250808;	144804;	1754644684.000;	       err32;	       err32
20250808;	144808;	1754644688.000;	       err32;	       err32
20250808;	144812;	1754644692.000;	       err32;	       err32
20250808;	144816;	1754644696.000;	       err32;	       err32
20250808;	144820;	1754644700.000;	       err32;	       err32
20250808;	144824;	1754644704.000;	       err32;	       err32
20250808;	144828;	1754644708.000;	       err32;	       err32
20250808;	144832;	1754644712.000;	       err32;	       err32
20250808;	144836;	1754644716.000;	       err32;	       err32
20250808;	144840;	1754644720.000;	       err32;	       err32
20250808;	144844;	1754644724.000;	       err32;	       err32
20250808;	144848;	1754644728.000;	       err32;	       err32
20250808;	144852;	1754644732.000;	       err32;	       err32
20250808;	144856;	1754644736.000;	       err32;	       err32
20250808;	144900;	1754644740.000;	       err32;	       err32
20250808;	144904;	1754644744.000;	       err32;	       err32
20250808;	144908;	1754644748.000;	       err32;	       err32
20250808;	144912;	1754644752.000;	       err32;	       err32
20250808;	144916;	1754644756.000;	       err32;	       err32
20250808;	144920;	1754644760.000;	       err32;	       err32
20250808;	144924;	1754644764.000;	       err32;	       err32
20250808;	144928;	1754644768.000;	       err32;	       err32
20250808;	144932;	1754644772.000;	       err32;	       err32
20250808;	144936;	1754644776.000;	       err32;	       err32
20250808;	144940;	1754644780.000;	       err32;	       err32
20250808;	144944;	1754644784.000;	       err32;	       err32
20250808;	144948;	1754644788.000;	       err32;	       err32
20250808;	144952;	1754644792.000;	       err32;	       err32
20250808;	144956;	1754644796.000;	       err32;	       err32
20250808;	145000;	1754644800.000;	       err32;	       err32
20250808;	145004;	1754644804.000;	       err32;	       err32
20250808;	145008;	1754644808.000;	       err32;	       err32
20250808;	145012;	1754644812.000;	       err32;	       err32
20250808;	145016;	1754644816.000;	       err32;	       err32
20250808;	145020;	1754644820.000;	       err32;	       err32
20250808;	145024;	1754644824.000;	       err32;	       err32
20250808;	145028;	1754644828.000;	       err32;	       err32
20250808;	145032;	1754644832.000;	       err32;	       err32
20250808;	145036;	1754644836.000;	       err32;	       err32
20250808;	145040;	1754644840.000;	       err32;	       err32
20250808;	145044;	1754644844.000;	       err32;	       err32
20250808;	145048;	1754644848.000;	       err32;	       err32
