#ies_format_version: 1.0
#file: 20250811_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250811;	132212;	1754898732.000;	       err32;	       err32
20250811;	132216;	1754898736.000;	       err32;	       err32
20250811;	132220;	1754898740.000;	       err32;	       err32
20250811;	132224;	1754898744.000;	       err32;	       err32
20250811;	132228;	1754898748.000;	       err32;	       err32
20250811;	132232;	1754898752.000;	       err32;	       err32
20250811;	132236;	1754898756.000;	       err32;	       err32
20250811;	132240;	1754898760.000;	       err32;	       err32
20250811;	132244;	1754898764.000;	       err32;	       err32
20250811;	132248;	1754898768.000;	       err32;	       err32
20250811;	132252;	1754898772.000;	       err32;	       err32
20250811;	132256;	1754898776.000;	       err32;	       err32
20250811;	132300;	1754898780.000;	       err32;	       err32
20250811;	132304;	1754898784.000;	       err32;	       err32
20250811;	132308;	1754898788.000;	       err32;	       err32
20250811;	132312;	1754898792.000;	       err32;	       err32
20250811;	132316;	1754898796.000;	       err32;	       err32
20250811;	132320;	1754898800.000;	       err32;	       err32
20250811;	132324;	1754898804.000;	       err32;	       err32
20250811;	132328;	1754898808.000;	       err32;	       err32
20250811;	132332;	1754898812.000;	       err32;	       err32
20250811;	132336;	1754898816.000;	       err32;	       err32
20250811;	132340;	1754898820.000;	       err32;	       err32
20250811;	132344;	1754898824.000;	       err32;	       err32
20250811;	132348;	1754898828.000;	       err32;	       err32
20250811;	132352;	1754898832.000;	       err32;	       err32
20250811;	132356;	1754898836.000;	       err32;	       err32
20250811;	132400;	1754898840.000;	       err32;	       err32
20250811;	132404;	1754898844.000;	       err32;	       err32
20250811;	132408;	1754898848.000;	       err32;	       err32
20250811;	132412;	1754898852.000;	       err32;	       err32
20250811;	132416;	1754898856.000;	       err32;	       err32
20250811;	132420;	1754898860.000;	       err32;	       err32
20250811;	132424;	1754898864.000;	       err32;	       err32
20250811;	132428;	1754898868.000;	       err32;	       err32
20250811;	132432;	1754898872.000;	       err32;	       err32
20250811;	132436;	1754898876.000;	       err32;	       err32
20250811;	132440;	1754898880.000;	       err32;	       err32
20250811;	132444;	1754898884.000;	       err32;	       err32
20250811;	132448;	1754898888.000;	       err32;	       err32
20250811;	132452;	1754898892.000;	       err32;	       err32
20250811;	132456;	1754898896.000;	       err32;	       err32
20250811;	132500;	1754898900.000;	       err32;	       err32
20250811;	132504;	1754898904.000;	       err32;	       err32
20250811;	132508;	1754898908.000;	       err32;	       err32
20250811;	132512;	1754898912.000;	       err32;	       err32
20250811;	132516;	1754898916.000;	       err32;	       err32
20250811;	132520;	1754898920.000;	       err32;	       err32
20250811;	132524;	1754898924.000;	       err32;	       err32
20250811;	132528;	1754898928.000;	       err32;	       err32
20250811;	132532;	1754898932.000;	       err32;	       err32
20250811;	132536;	1754898936.000;	       err32;	       err32
20250811;	132540;	1754898940.000;	       err32;	       err32
20250811;	132544;	1754898944.000;	       err32;	       err32
20250811;	132548;	1754898948.000;	       err32;	       err32
20250811;	132552;	1754898952.000;	       err32;	       err32
20250811;	132556;	1754898956.000;	       err32;	       err32
20250811;	132600;	1754898960.000;	       err32;	       err32
20250811;	132604;	1754898964.000;	       err32;	       err32
20250811;	132608;	1754898968.000;	       err32;	       err32
20250811;	132612;	1754898972.000;	       err32;	       err32
20250811;	132616;	1754898976.000;	       err32;	       err32
20250811;	132620;	1754898980.000;	       err32;	       err32
20250811;	132624;	1754898984.000;	       err32;	       err32
20250811;	132628;	1754898988.000;	       err32;	       err32
20250811;	132632;	1754898992.000;	       err32;	       err32
20250811;	132636;	1754898996.000;	       err32;	       err32
20250811;	132640;	1754899000.000;	       err32;	       err32
20250811;	132644;	1754899004.000;	       err32;	       err32
20250811;	132648;	1754899008.000;	       err32;	       err32
20250811;	132652;	1754899012.000;	       err32;	       err32
20250811;	132656;	1754899016.000;	       err32;	       err32
20250811;	132700;	1754899020.000;	       err32;	       err32
20250811;	132704;	1754899024.000;	       err32;	       err32
20250811;	132708;	1754899028.000;	       err32;	       err32
20250811;	132712;	1754899032.000;	       err32;	       err32
20250811;	132716;	1754899036.000;	       err32;	       err32
20250811;	132720;	1754899040.000;	       err32;	       err32
20250811;	132724;	1754899044.000;	       err32;	       err32
20250811;	132728;	1754899048.000;	       err32;	       err32
20250811;	132732;	1754899052.000;	       err32;	       err32
20250811;	132736;	1754899056.000;	       err32;	       err32
20250811;	132740;	1754899060.000;	       err32;	       err32
20250811;	132744;	1754899064.000;	       err32;	       err32
20250811;	132748;	1754899068.000;	       err32;	       err32
20250811;	132752;	1754899072.000;	       err32;	       err32
20250811;	132756;	1754899076.000;	       err32;	       err32
20250811;	132800;	1754899080.000;	       err32;	       err32
20250811;	132804;	1754899084.000;	       err32;	       err32
20250811;	132808;	1754899088.000;	       err32;	       err32
20250811;	132812;	1754899092.000;	       err32;	       err32
20250811;	132816;	1754899096.000;	       err32;	       err32
20250811;	132820;	1754899100.000;	       err32;	       err32
20250811;	132824;	1754899104.000;	       err32;	       err32
20250811;	132828;	1754899108.000;	       err32;	       err32
20250811;	132832;	1754899112.000;	       err32;	       err32
20250811;	132836;	1754899116.000;	       err32;	       err32
20250811;	132840;	1754899120.000;	       err32;	       err32
20250811;	132844;	1754899124.000;	       err32;	       err32
20250811;	132848;	1754899128.000;	       err32;	       err32
20250811;	132852;	1754899132.000;	       err32;	       err32
20250811;	132856;	1754899136.000;	       err32;	       err32
20250811;	132900;	1754899140.000;	       err32;	       err32
20250811;	132904;	1754899144.000;	       err32;	       err32
20250811;	132908;	1754899148.000;	       err32;	       err32
20250811;	132912;	1754899152.000;	       err32;	       err32
20250811;	132916;	1754899156.000;	       err32;	       err32
20250811;	132920;	1754899160.000;	       err32;	       err32
20250811;	132924;	1754899164.000;	       err32;	       err32
20250811;	132928;	1754899168.000;	       err32;	       err32
20250811;	132932;	1754899172.000;	       err32;	       err32
20250811;	132936;	1754899176.000;	       err32;	       err32
20250811;	132940;	1754899180.000;	       err32;	       err32
20250811;	132944;	1754899184.000;	       err32;	       err32
20250811;	132948;	1754899188.000;	       err32;	       err32
20250811;	132952;	1754899192.000;	       err32;	       err32
20250811;	132956;	1754899196.000;	       err32;	       err32
20250811;	133000;	1754899200.000;	       err32;	       err32
20250811;	133004;	1754899204.000;	       err32;	       err32
20250811;	133008;	1754899208.000;	       err32;	       err32
20250811;	133012;	1754899212.000;	       err32;	       err32
20250811;	133016;	1754899216.000;	       err32;	       err32
20250811;	133020;	1754899220.000;	       err32;	       err32
20250811;	133024;	1754899224.000;	       err32;	       err32
20250811;	133028;	1754899228.000;	       err32;	       err32
20250811;	133032;	1754899232.000;	       err32;	       err32
20250811;	133036;	1754899236.000;	       err32;	       err32
20250811;	133040;	1754899240.000;	       err32;	       err32
20250811;	133044;	1754899244.000;	       err32;	       err32
20250811;	133048;	1754899248.000;	       err32;	       err32
20250811;	133052;	1754899252.000;	       err32;	       err32
20250811;	133056;	1754899256.000;	       err32;	       err32
20250811;	133100;	1754899260.000;	       err32;	       err32
20250811;	133104;	1754899264.000;	       err32;	       err32
20250811;	133108;	1754899268.000;	       err32;	       err32
20250811;	133112;	1754899272.000;	       err32;	       err32
20250811;	133116;	1754899276.000;	       err32;	       err32
20250811;	133120;	1754899280.000;	       err32;	       err32
20250811;	133124;	1754899284.000;	       err32;	       err32
20250811;	133128;	1754899288.000;	       err32;	       err32
20250811;	133132;	1754899292.000;	       err32;	       err32
20250811;	133136;	1754899296.000;	       err32;	       err32
20250811;	133140;	1754899300.000;	       err32;	       err32
20250811;	133144;	1754899304.000;	       err32;	       err32
20250811;	133148;	1754899308.000;	       err32;	       err32
20250811;	133152;	1754899312.000;	       err32;	       err32
20250811;	133156;	1754899316.000;	       err32;	       err32
20250811;	133200;	1754899320.000;	       err32;	       err32
20250811;	133204;	1754899324.000;	       err32;	       err32
20250811;	133208;	1754899328.000;	       err32;	       err32
20250811;	133212;	1754899332.000;	       err32;	       err32
20250811;	133216;	1754899336.000;	       err32;	       err32
20250811;	133220;	1754899340.000;	       err32;	       err32
20250811;	133224;	1754899344.000;	       err32;	       err32
20250811;	133228;	1754899348.000;	       err32;	       err32
20250811;	133232;	1754899352.000;	       err32;	       err32
20250811;	133236;	1754899356.000;	       err32;	       err32
20250811;	133240;	1754899360.000;	       err32;	       err32
20250811;	133244;	1754899364.000;	       err32;	       err32
20250811;	133248;	1754899368.000;	       err32;	       err32
20250811;	133252;	1754899372.000;	       err32;	       err32
20250811;	133256;	1754899376.000;	       err32;	       err32
20250811;	133300;	1754899380.000;	       err32;	       err32
20250811;	133304;	1754899384.000;	       err32;	       err32
20250811;	133308;	1754899388.000;	       err32;	       err32
20250811;	133312;	1754899392.000;	       err32;	       err32
20250811;	133316;	1754899396.000;	       err32;	       err32
20250811;	133320;	1754899400.000;	       err32;	       err32
20250811;	133324;	1754899404.000;	       err32;	       err32
20250811;	133328;	1754899408.000;	       err32;	       err32
20250811;	133332;	1754899412.000;	       err32;	       err32
20250811;	133336;	1754899416.000;	       err32;	       err32
20250811;	133340;	1754899420.000;	       err32;	       err32
20250811;	133344;	1754899424.000;	       err32;	       err32
20250811;	133348;	1754899428.000;	       err32;	       err32
20250811;	133352;	1754899432.000;	       err32;	       err32
20250811;	133356;	1754899436.000;	       err32;	       err32
20250811;	133400;	1754899440.000;	       err32;	       err32
20250811;	133404;	1754899444.000;	       err32;	       err32
20250811;	133408;	1754899448.000;	       err32;	       err32
20250811;	133412;	1754899452.000;	       err32;	       err32
20250811;	133416;	1754899456.000;	       err32;	       err32
20250811;	133420;	1754899460.000;	       err32;	       err32
20250811;	133424;	1754899464.000;	       err32;	       err32
20250811;	133428;	1754899468.000;	       err32;	       err32
20250811;	133432;	1754899472.000;	       err32;	       err32
20250811;	133436;	1754899476.000;	       err32;	       err32
20250811;	133440;	1754899480.000;	       err32;	       err32
20250811;	133444;	1754899484.000;	       err32;	       err32
20250811;	133448;	1754899488.000;	       err32;	       err32
20250811;	133452;	1754899492.000;	       err32;	       err32
20250811;	133456;	1754899496.000;	       err32;	       err32
20250811;	133500;	1754899500.000;	       err32;	       err32
20250811;	133504;	1754899504.000;	       err32;	       err32
20250811;	133508;	1754899508.000;	       err32;	       err32
20250811;	133512;	1754899512.000;	       err32;	       err32
20250811;	133516;	1754899516.000;	       err32;	       err32
20250811;	133520;	1754899520.000;	       err32;	       err32
20250811;	133524;	1754899524.000;	       err32;	       err32
20250811;	133528;	1754899528.000;	       err32;	       err32
20250811;	133532;	1754899532.000;	       err32;	       err32
20250811;	133536;	1754899536.000;	       err32;	       err32
20250811;	133540;	1754899540.000;	       err32;	       err32
20250811;	133544;	1754899544.000;	       err32;	       err32
20250811;	133548;	1754899548.000;	       err32;	       err32
20250811;	133552;	1754899552.000;	       err32;	       err32
20250811;	133556;	1754899556.000;	       err32;	       err32
20250811;	133600;	1754899560.000;	       err32;	       err32
20250811;	133604;	1754899564.000;	       err32;	       err32
20250811;	133608;	1754899568.000;	       err32;	       err32
20250811;	133612;	1754899572.000;	       err32;	       err32
20250811;	133616;	1754899576.000;	       err32;	       err32
20250811;	133620;	1754899580.000;	       err32;	       err32
20250811;	133624;	1754899584.000;	       err32;	       err32
