#ies_format_version: 1.0
#file: 20250807_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250807;	122444;	1754549684.000;	        err8;	        err8
20250807;	122448;	1754549688.000;	        err8;	        err8
20250807;	122452;	1754549692.000;	        err8;	        err8
20250807;	122456;	1754549696.000;	       err32;	       err32
20250807;	122500;	1754549700.000;	       err32;	       err32
20250807;	122504;	1754549704.000;	       err32;	       err32
20250807;	122508;	1754549708.000;	       err32;	       err32
20250807;	122512;	1754549712.000;	       err32;	       err32
20250807;	122516;	1754549716.000;	       err32;	       err32
20250807;	122520;	1754549720.000;	       err32;	       err32
20250807;	122524;	1754549724.000;	       err32;	       err32
20250807;	122528;	1754549728.000;	       err32;	       err32
20250807;	122532;	1754549732.000;	       err32;	       err32
20250807;	122536;	1754549736.000;	       err32;	       err32
20250807;	122540;	1754549740.000;	       err32;	       err32
20250807;	122544;	1754549744.000;	       err32;	       err32
20250807;	122548;	1754549748.000;	       err32;	       err32
20250807;	122552;	1754549752.000;	       err32;	       err32
20250807;	122556;	1754549756.000;	       err32;	       err32
20250807;	122600;	1754549760.000;	       err32;	       err32
20250807;	122604;	1754549764.000;	       err32;	       err32
20250807;	122608;	1754549768.000;	       err32;	       err32
20250807;	122612;	1754549772.000;	       err32;	       err32
20250807;	122616;	1754549776.000;	       err32;	       err32
20250807;	122620;	1754549780.000;	       err32;	       err32
20250807;	122624;	1754549784.000;	       err32;	       err32
20250807;	122628;	1754549788.000;	       err32;	       err32
20250807;	122632;	1754549792.000;	       err32;	       err32
20250807;	122636;	1754549796.000;	       err32;	       err32
20250807;	122640;	1754549800.000;	       err32;	       err32
20250807;	122644;	1754549804.000;	       err32;	       err32
20250807;	122648;	1754549808.000;	       err32;	       err32
20250807;	122652;	1754549812.000;	       err32;	       err32
20250807;	122656;	1754549816.000;	       err32;	       err32
20250807;	122700;	1754549820.000;	       err32;	       err32
20250807;	122704;	1754549824.000;	       err32;	       err32
20250807;	122708;	1754549828.000;	       err32;	       err32
20250807;	122712;	1754549832.000;	       err32;	       err32
20250807;	122716;	1754549836.000;	       err32;	       err32
20250807;	122720;	1754549840.000;	       err32;	       err32
20250807;	122724;	1754549844.000;	       err32;	       err32
20250807;	122728;	1754549848.000;	       err32;	       err32
20250807;	122732;	1754549852.000;	       err32;	       err32
20250807;	122736;	1754549856.000;	       err32;	       err32
20250807;	122740;	1754549860.000;	       err32;	       err32
20250807;	122744;	1754549864.000;	       err32;	       err32
20250807;	122748;	1754549868.000;	       err32;	       err32
20250807;	122752;	1754549872.000;	       err32;	       err32
20250807;	122756;	1754549876.000;	       err32;	       err32
20250807;	122800;	1754549880.000;	       err32;	       err32
20250807;	122804;	1754549884.000;	       err32;	       err32
20250807;	122808;	1754549888.000;	       err32;	       err32
20250807;	122812;	1754549892.000;	       err32;	       err32
20250807;	122816;	1754549896.000;	       err32;	       err32
20250807;	122820;	1754549900.000;	       err32;	       err32
20250807;	122824;	1754549904.000;	       err32;	       err32
20250807;	122828;	1754549908.000;	       err32;	       err32
20250807;	122832;	1754549912.000;	       err32;	       err32
20250807;	122836;	1754549916.000;	        err8;	        err8
20250807;	122840;	1754549920.000;	        err8;	        err8
20250807;	122844;	1754549924.000;	        err8;	        err8
20250807;	122848;	1754549928.000;	        err8;	        err8
20250807;	122852;	1754549932.000;	        err8;	        err8
20250807;	122856;	1754549936.000;	        err8;	        err8
20250807;	122900;	1754549940.000;	       err32;	       err32
20250807;	122904;	1754549944.000;	       err32;	       err32
20250807;	122908;	1754549948.000;	       err32;	       err32
20250807;	122912;	1754549952.000;	       err32;	       err32
20250807;	122916;	1754549956.000;	       err32;	       err32
20250807;	122920;	1754549960.000;	       err32;	       err32
20250807;	122924;	1754549964.000;	       err32;	       err32
20250807;	122928;	1754549968.000;	       err32;	       err32
20250807;	122932;	1754549972.000;	       err32;	       err32
20250807;	122936;	1754549976.000;	       err32;	       err32
20250807;	122940;	1754549980.000;	       err32;	       err32
20250807;	122944;	1754549984.000;	       err32;	       err32
20250807;	122948;	1754549988.000;	       err32;	       err32
20250807;	122952;	1754549992.000;	       err32;	       err32
20250807;	122956;	1754549996.000;	       err32;	       err32
20250807;	123000;	1754550000.000;	       err32;	       err32
20250807;	123004;	1754550004.000;	       err32;	       err32
20250807;	123008;	1754550008.000;	       err32;	       err32
20250807;	123012;	1754550012.000;	       err32;	       err32
20250807;	123016;	1754550016.000;	       err32;	       err32
20250807;	123020;	1754550020.000;	       err32;	       err32
20250807;	123024;	1754550024.000;	       err32;	       err32
20250807;	123028;	1754550028.000;	       err32;	       err32
20250807;	123032;	1754550032.000;	       err32;	       err32
20250807;	123036;	1754550036.000;	       err32;	       err32
20250807;	123040;	1754550040.000;	       err32;	       err32
20250807;	123044;	1754550044.000;	       err32;	       err32
20250807;	123048;	1754550048.000;	       err32;	       err32
20250807;	123052;	1754550052.000;	       err32;	       err32
20250807;	123056;	1754550056.000;	       err32;	       err32
20250807;	123100;	1754550060.000;	       err32;	       err32
20250807;	123104;	1754550064.000;	       err32;	       err32
20250807;	123108;	1754550068.000;	       err32;	       err32
20250807;	123112;	1754550072.000;	       err32;	       err32
20250807;	123116;	1754550076.000;	       err32;	       err32
20250807;	123120;	1754550080.000;	       err32;	       err32
20250807;	123124;	1754550084.000;	       err32;	       err32
20250807;	123128;	1754550088.000;	       err32;	       err32
20250807;	123132;	1754550092.000;	       err32;	       err32
20250807;	123136;	1754550096.000;	       err32;	       err32
20250807;	123140;	1754550100.000;	       err32;	       err32
20250807;	123144;	1754550104.000;	       err32;	       err32
20250807;	123148;	1754550108.000;	       err32;	       err32
20250807;	123152;	1754550112.000;	       err32;	       err32
20250807;	123156;	1754550116.000;	       err32;	       err32
20250807;	123200;	1754550120.000;	       err32;	       err32
20250807;	123204;	1754550124.000;	       err32;	       err32
20250807;	123208;	1754550128.000;	       err32;	       err32
20250807;	123212;	1754550132.000;	       err32;	       err32
20250807;	123216;	1754550136.000;	       err32;	       err32
20250807;	123220;	1754550140.000;	       err32;	       err32
20250807;	123224;	1754550144.000;	       err32;	       err32
20250807;	123228;	1754550148.000;	       err32;	       err32
20250807;	123232;	1754550152.000;	       err32;	       err32
20250807;	123236;	1754550156.000;	       err32;	       err32
20250807;	123240;	1754550160.000;	       err32;	       err32
20250807;	123244;	1754550164.000;	       err32;	       err32
20250807;	123248;	1754550168.000;	       err32;	       err32
20250807;	123252;	1754550172.000;	       err32;	       err32
20250807;	123256;	1754550176.000;	       err32;	       err32
20250807;	123300;	1754550180.000;	       err32;	       err32
20250807;	123304;	1754550184.000;	       err32;	       err32
20250807;	123308;	1754550188.000;	       err32;	       err32
20250807;	123312;	1754550192.000;	       err32;	       err32
20250807;	123316;	1754550196.000;	       err32;	       err32
20250807;	123320;	1754550200.000;	       err32;	       err32
20250807;	123324;	1754550204.000;	       err32;	       err32
20250807;	123328;	1754550208.000;	       err32;	       err32
20250807;	123332;	1754550212.000;	       err32;	       err32
20250807;	123336;	1754550216.000;	       err32;	       err32
20250807;	123340;	1754550220.000;	       err32;	       err32
20250807;	123344;	1754550224.000;	       err32;	       err32
20250807;	123348;	1754550228.000;	       err32;	       err32
20250807;	123352;	1754550232.000;	       err32;	       err32
20250807;	123356;	1754550236.000;	       err32;	       err32
20250807;	123400;	1754550240.000;	       err32;	       err32
20250807;	123404;	1754550244.000;	       err32;	       err32
20250807;	123408;	1754550248.000;	       err32;	       err32
20250807;	123412;	1754550252.000;	       err32;	       err32
20250807;	123416;	1754550256.000;	       err32;	       err32
20250807;	123420;	1754550260.000;	       err32;	       err32
20250807;	123424;	1754550264.000;	       err32;	       err32
20250807;	123428;	1754550268.000;	       err32;	       err32
20250807;	123432;	1754550272.000;	       err32;	       err32
20250807;	123436;	1754550276.000;	       err32;	       err32
20250807;	123440;	1754550280.000;	       err32;	       err32
20250807;	123444;	1754550284.000;	       err32;	       err32
20250807;	123448;	1754550288.000;	       err32;	       err32
20250807;	123452;	1754550292.000;	       err32;	       err32
20250807;	123456;	1754550296.000;	       err32;	       err32
20250807;	123500;	1754550300.000;	       err32;	       err32
20250807;	123504;	1754550304.000;	       err32;	       err32
20250807;	123508;	1754550308.000;	       err32;	       err32
20250807;	123512;	1754550312.000;	       err32;	       err32
20250807;	123516;	1754550316.000;	       err32;	       err32
20250807;	123520;	1754550320.000;	       err32;	       err32
20250807;	123524;	1754550324.000;	       err32;	       err32
20250807;	123528;	1754550328.000;	       err32;	       err32
20250807;	123532;	1754550332.000;	       err32;	       err32
20250807;	123536;	1754550336.000;	       err32;	       err32
20250807;	123540;	1754550340.000;	       err32;	       err32
20250807;	123544;	1754550344.000;	       err32;	       err32
20250807;	123548;	1754550348.000;	       err32;	       err32
20250807;	123552;	1754550352.000;	       err32;	       err32
20250807;	123556;	1754550356.000;	       err32;	       err32
20250807;	123600;	1754550360.000;	       err32;	       err32
20250807;	123604;	1754550364.000;	       err32;	       err32
20250807;	123608;	1754550368.000;	       err32;	       err32
20250807;	123612;	1754550372.000;	       err32;	       err32
20250807;	123616;	1754550376.000;	       err32;	       err32
20250807;	123620;	1754550380.000;	       err32;	       err32
20250807;	123624;	1754550384.000;	       err32;	       err32
20250807;	123628;	1754550388.000;	       err32;	       err32
20250807;	123632;	1754550392.000;	       err32;	       err32
20250807;	123636;	1754550396.000;	       err32;	       err32
20250807;	123640;	1754550400.000;	       err32;	       err32
20250807;	123644;	1754550404.000;	       err32;	       err32
20250807;	123648;	1754550408.000;	       err32;	       err32
20250807;	123652;	1754550412.000;	       err32;	       err32
20250807;	123656;	1754550416.000;	       err32;	       err32
20250807;	123700;	1754550420.000;	       err32;	       err32
20250807;	123704;	1754550424.000;	       err32;	       err32
20250807;	123708;	1754550428.000;	       err32;	       err32
20250807;	123712;	1754550432.000;	       err32;	       err32
20250807;	123716;	1754550436.000;	       err32;	       err32
20250807;	123720;	1754550440.000;	       err32;	       err32
20250807;	123724;	1754550444.000;	       err32;	       err32
20250807;	123728;	1754550448.000;	       err32;	       err32
20250807;	123732;	1754550452.000;	       err32;	       err32
20250807;	123736;	1754550456.000;	       err32;	       err32
20250807;	123740;	1754550460.000;	       err32;	       err32
20250807;	123744;	1754550464.000;	       err32;	       err32
20250807;	123748;	1754550468.000;	       err32;	       err32
20250807;	123752;	1754550472.000;	       err32;	       err32
20250807;	123756;	1754550476.000;	       err32;	       err32
20250807;	123800;	1754550480.000;	       err32;	       err32
20250807;	123804;	1754550484.000;	        err8;	        err8
20250807;	123808;	1754550488.000;	        err8;	        err8
20250807;	123812;	1754550492.000;	        err8;	        err8
20250807;	123816;	1754550496.000;	        err8;	        err8
20250807;	123820;	1754550500.000;	        err8;	        err8
20250807;	123824;	1754550504.000;	        err8;	        err8
20250807;	123828;	1754550508.000;	        err8;	        err8
20250807;	123832;	1754550512.000;	        err8;	        err8
20250807;	123836;	1754550516.000;	        err8;	        err8
20250807;	123840;	1754550520.000;	        err8;	        err8
20250807;	123844;	1754550524.000;	        err8;	        err8
20250807;	123848;	1754550528.000;	        err8;	        err8
20250807;	123852;	1754550532.000;	        err8;	        err8
20250807;	123856;	1754550536.000;	        err8;	        err8
